Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.rblbank.mobank,183,7.0.22,en,OnePlus5,2020-06-05T17:30:34Z,1.59138E+12,2020-06-05T17:30:34Z,1.59138E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,whyred,2020-06-05T17:29:34Z,1.59138E+12,2020-06-05T17:35:28Z,1.59138E+12,1,,Very Poor dealing. So many hidden charged by credit card.,2020-06-08T05:57:55Z,1.5916E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at cardservices@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOG0mPbYEsWSP1VDp2idsHhri7B22sTBz9UF1OzHasA_e4v8YwNF7_SBpTLzmlWVR9gsrppFRkJgAKQHtq0
com.rblbank.mobank,183,7.0.22,en,CPH1901,2020-06-05T17:40:53Z,1.59138E+12,2020-06-05T17:40:53Z,1.59138E+12,5,,Great,2020-06-08T05:39:27Z,1.59159E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOGiL53GyUFO_THdwbaHINFcjB5Ayu6dNnOup438toINEbXChR6S_bhVIXpIqRk_WFKCgvX-rj-dgO1i4oc
com.rblbank.mobank,183,7.0.22,en,HWLLD-H2,2020-06-05T17:44:28Z,1.59138E+12,2020-06-05T17:44:28Z,1.59138E+12,5,,,,,,
com.rblbank.mobank,182,7.0.22,en,OnePlus7Pro,2020-06-05T17:54:34Z,1.59138E+12,2020-06-05T17:54:34Z,1.59138E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,on7xelte,2020-06-05T18:01:46Z,1.59138E+12,2020-06-05T18:01:46Z,1.59138E+12,1,,,,,,
com.rblbank.mobank,183,7.0.22,en,j6lte,2020-06-05T18:11:20Z,1.59138E+12,2020-06-05T18:11:20Z,1.59138E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,onc,2020-06-05T18:13:29Z,1.59138E+12,2020-06-05T18:13:29Z,1.59138E+12,5,,,,,,
com.rblbank.mobank,182,7.0.22,en,d2s,2020-06-05T18:19:56Z,1.59138E+12,2020-06-05T18:19:56Z,1.59138E+12,5,,,,,,
com.rblbank.mobank,,,en,montana,2020-06-05T18:42:09Z,1.59138E+12,2020-06-05T18:42:09Z,1.59138E+12,4,,,,,,
com.rblbank.mobank,183,7.0.22,en,j6lte,2020-06-05T18:53:16Z,1.59138E+12,2020-06-05T18:53:16Z,1.59138E+12,3,,,,,,
com.rblbank.mobank,169,7.0.20,en,LS-5015,2020-06-05T19:06:54Z,1.59138E+12,2020-06-05T19:06:54Z,1.59138E+12,5,,Hell full apps,2020-06-11T05:03:28Z,1.59185E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOF5kdJz0081p0tetLETF_6RFJ_v2B7DomaZZSz6LFB3XbRv3-ub74OI_oOfs88Xyrx2jYtZdxPWIdnhEY0
com.rblbank.mobank,185,8.0.0,en,CPH1609,2018-10-03T06:57:27Z,1.53855E+12,2020-06-05T19:13:17Z,1.59138E+12,4,,,,,,
com.rblbank.mobank,183,7.0.22,en,on7xelte,2020-06-05T19:43:31Z,1.59139E+12,2020-06-05T19:43:31Z,1.59139E+12,5,,,,,,
com.rblbank.mobank,131,7.0.4,en,1804,2020-06-05T19:48:49Z,1.59139E+12,2020-06-05T19:48:49Z,1.59139E+12,1,,,,,,
com.rblbank.mobank,,,en,jasmine_sprout,2020-06-05T20:01:08Z,1.59139E+12,2020-06-05T20:01:08Z,1.59139E+12,1,,,,,,
com.rblbank.mobank,183,7.0.22,en,1601,2020-06-05T20:06:53Z,1.59139E+12,2020-06-05T20:06:53Z,1.59139E+12,5,,,,,,
com.rblbank.mobank,182,7.0.22,en,RMX1921,2020-06-05T20:08:23Z,1.59139E+12,2020-06-05T20:08:23Z,1.59139E+12,4,,,,,,
com.rblbank.mobank,183,7.0.22,en,CPH1801,2020-06-05T20:47:54Z,1.59139E+12,2020-06-05T20:47:54Z,1.59139E+12,5,,Best,2020-06-11T05:03:32Z,1.59185E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOH1N5Zf151E0sKzuIlr3gcz5AYWQsihKzG49apaweQ281ES8E1v2uKXUT34Xrx8nRO21X9VZiBEKSyc_O8
com.rblbank.mobank,,,en,RMX2027,2020-06-05T21:55:30Z,1.59139E+12,2020-06-05T21:55:30Z,1.59139E+12,1,,,,,,
com.rblbank.mobank,183,7.0.22,en,oxygen,2020-06-05T22:14:29Z,1.5914E+12,2020-06-05T22:14:29Z,1.5914E+12,3,,After the latest update the App hangs. You have to clear the data to restart V Govindarajan,2020-06-11T05:06:42Z,1.59185E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOH1JJvX-HYfOCR-Kr8BqUNGDYAKc6dTeD8HLIAJQ0Th5uIlh_qylmSA_31RM5L7wwdTsLPdPbMo-lP6Oik
com.rblbank.mobank,183,7.0.22,en,Q4310,2020-06-06T00:08:48Z,1.5914E+12,2020-06-06T00:08:48Z,1.5914E+12,4,,Nice,2020-06-11T05:03:40Z,1.59185E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOFTb3Y-V_FHRBqjP9H8p1iASh7zgmVPCbjOmfrm1THizO1NSsYz6QsXu1scXD15CtxSCO31CM79NG3j_iI
com.rblbank.mobank,,,en,lavender,2020-06-06T00:45:30Z,1.5914E+12,2020-06-06T00:45:30Z,1.5914E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,a30s,2020-06-06T01:11:24Z,1.59141E+12,2020-06-06T01:12:09Z,1.59141E+12,1,,Very poor app every time showing technical issue and hanging problem with this app,2020-06-10T09:09:52Z,1.59178E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEOcC_Wah2ysmxqYRE3WR0Vziqgc8Swh-4ChcnhK7qr_VkMWmX-8vM15O5VguZML1ZI_sYZ7HadLb1O9GE
com.rblbank.mobank,182,7.0.22,en,OnePlus7Pro,2019-10-11T15:32:18Z,1.57081E+12,2020-06-06T01:34:07Z,1.59141E+12,1,,,,,,
com.rblbank.mobank,183,7.0.22,en,a30,2020-06-06T01:43:51Z,1.59141E+12,2020-06-06T01:43:51Z,1.59141E+12,5,,,,,,
com.rblbank.mobank,,,en,OP486C,2020-06-06T01:44:33Z,1.59141E+12,2020-06-06T01:44:33Z,1.59141E+12,4,,Nice,2020-06-10T09:10:36Z,1.59178E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEHZMElfwaFU_HGKyrq0qtkF0kaXYIQ2YD21RX_YNze4I1BIESfJ1IvIoG5m6kY4eq8sOT6LUtE_EvSSPs
com.rblbank.mobank,169,7.0.20,hi,CPH1909,2020-06-06T01:55:52Z,1.59141E+12,2020-06-06T01:55:52Z,1.59141E+12,5,,Ok,2020-06-10T09:11:06Z,1.59178E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEX4zxZMc0-r-E4TK-7edVvy_nChTbjYisJRqjS39oJun0UdF6dBY2cUxa0lqR933ywpQArz1d-OC8HeUc
com.rblbank.mobank,183,7.0.22,en,j7maxlte,2020-06-06T02:11:56Z,1.59141E+12,2020-06-06T02:11:56Z,1.59141E+12,5,,,,,,
com.rblbank.mobank,182,7.0.22,ta,on5xelte,2020-06-06T02:12:39Z,1.59141E+12,2020-06-06T02:12:39Z,1.59141E+12,5,,Super,2020-06-10T11:49:55Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOGnE8Ps0-OBpUo4bGVTWWOoz2HKPSSef2_Bjlzd4eAwoHgg04akIyZgv2hf1Dm8I7cwt-lfioKR9aMl7CY
com.rblbank.mobank,183,7.0.22,en,A33,2020-06-06T02:13:04Z,1.59141E+12,2020-06-06T02:13:04Z,1.59141E+12,5,,Good app,2020-06-10T11:50:31Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOFsn9Smp8Zc3Mhybiq56Vme9ar8JD35hY1xwP5r22ibRSJQj8oRgdNlMUVmrOG10WjdY9g_23BGrMnP4hI
com.rblbank.mobank,,,en,CPH1909,2020-06-06T02:28:55Z,1.59141E+12,2020-06-06T02:28:55Z,1.59141E+12,4,,Good,2020-06-10T11:50:35Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOH7kUKInC5NlyHfEeenWkWfTwfyoveN85ffJ_5H8s8GuTS9CuT_4kYVyjdsUWQuX1QWGYvVvfHgyNkU2QM
com.rblbank.mobank,183,7.0.22,en,OnePlus6T,2020-06-06T02:40:47Z,1.59141E+12,2020-06-06T02:40:47Z,1.59141E+12,5,,Good for operating,2020-06-10T11:51:19Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOFnglIgWnWk4E_ZW9k_p4O6Pz3vgvy5J3mwZf_xiXf5aNW-nep5TRNfU5zKAzYNsYmBeKPzpRUQqIsS_IM
com.rblbank.mobank,183,7.0.22,en,1819,2020-06-06T02:53:45Z,1.59141E+12,2020-06-06T02:53:46Z,1.59141E+12,5,,Nice,2020-06-10T11:51:29Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHM8c_w8xX1dI2TsERXNXnRMwYh-NYwFJbgh-qfwreTKeWrx2Qa_YbaX0qKZ7D_0KPq49Xrw1KYKDc6bnc
com.rblbank.mobank,183,7.0.22,en,DRG_sprout,2020-06-06T02:58:21Z,1.59141E+12,2020-06-06T02:58:21Z,1.59141E+12,3,,Very frequently it takes update and which is very irritating. I have other bank apps and works very fine ... They do not need to update so frequently! On emergency time this is really frustrating.,2020-06-10T11:52:04Z,1.59179E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHJXNm-PhiCrWGi9IOI7vXFbf64QXzRpwBdSxFsQIw1noUB64rlAqbVz9YQlegXKY9ZDE47hU9dkObN18U
com.rblbank.mobank,183,7.0.22,en,1601,2020-06-06T02:59:16Z,1.59141E+12,2020-06-06T02:59:16Z,1.59141E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,curtana,2020-06-06T03:01:13Z,1.59141E+12,2020-06-06T03:01:13Z,1.59141E+12,5,,,,,,
com.rblbank.mobank,,,en,CPH1901,2020-06-06T03:27:52Z,1.59141E+12,2020-06-06T03:27:52Z,1.59141E+12,5,,Right,2020-06-10T11:52:39Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOFVcHPNOj8jlo-f1Sob-WEuoV8BNorRc_LtfkV_G4joNJUJhV_GyTvoK_LgY90MPnAP1KrIklJcrkquiZ4
com.rblbank.mobank,,,en,Infinix-X627V,2020-06-06T03:40:30Z,1.59141E+12,2020-06-06T03:40:30Z,1.59141E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,m30s,2020-06-06T03:45:09Z,1.59142E+12,2020-06-06T03:45:09Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,1726,2020-06-06T03:45:16Z,1.59142E+12,2020-06-06T03:45:16Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,Infinix-X626B,2020-06-06T03:47:12Z,1.59142E+12,2020-06-06T03:47:12Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,1814,2020-06-06T03:52:39Z,1.59142E+12,2020-06-06T03:52:39Z,1.59142E+12,5,,Nise,2020-06-10T11:54:21Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOF01LKuIFHCj3hZ2rke9CAj9mIpYHQ28VH8_9EQkkiBRh0DJfl7i3Qg1_JwpvRwnzeWFc2kkUhNXC16wEo
com.rblbank.mobank,,,en,OnePlus7T,2020-06-06T04:02:26Z,1.59142E+12,2020-06-06T04:02:26Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,violet,2020-06-06T04:17:08Z,1.59142E+12,2020-06-06T04:17:08Z,1.59142E+12,4,,,,,,
com.rblbank.mobank,169,7.0.20,en,1920,2020-06-06T04:33:24Z,1.59142E+12,2020-06-06T04:33:24Z,1.59142E+12,1,,Frequently need to uninstall and install,2020-06-10T11:54:53Z,1.59179E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHBZjrJFg46W28jfJeqjHfe_0MTnCC1Omxh8Xap_8i_6oLCUfFLjI2fMQArJH8oVNCKd2v3ezJre4BLcGU
com.rblbank.mobank,185,8.0.0,en,a7y18lte,2020-06-06T04:34:02Z,1.59142E+12,2020-06-06T04:34:02Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,,,en,on7xelte,2019-10-08T13:23:20Z,1.57054E+12,2020-06-06T04:43:57Z,1.59142E+12,2,,Very Pathetic aap Its Run Always Slow,2020-06-10T11:55:17Z,1.59179E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEA3bXgupZUEfKAC45BYk7DgKB_820RJCLeXmb6EtVfYooOO-97HeITUlD9s8wJjB1suGXIL-23ERfcyQk
com.rblbank.mobank,182,7.0.22,en,HWBKL,2020-06-06T04:46:25Z,1.59142E+12,2020-06-06T04:46:25Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,1814,2018-10-13T02:01:07Z,1.5394E+12,2020-06-06T04:54:53Z,1.59142E+12,1,,"This app never work properly..Only once after installation and registering in Account..this app work once or twice amd then app didn't work...I had seen many poor app but this is worst then my expectations for Mobile Banking..Always worried about my Account security..If RBL can't afford to maintain a secure and well design Mobile Banking App then can mention with customer while opening Account that we can work as Old working module like ""Brach Banking Only"".",2020-06-10T11:55:27Z,1.59179E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHvsQo3vgXomsfnPY9DYJj7AupCcP86I_HLurbbMF8DP-UsN9XNqBokFnh4eoqzSdfY1qbpDK3D0zaxAdw
com.rblbank.mobank,182,7.0.22,en,CPH1823,2020-06-06T04:54:54Z,1.59142E+12,2020-06-06T04:54:54Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,OnePlus7,2020-06-06T05:20:35Z,1.59142E+12,2020-06-06T05:20:35Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,j6lte,2020-06-06T05:23:58Z,1.59142E+12,2020-06-06T05:23:59Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,,,en,DRG_sprout,2020-06-06T05:26:57Z,1.59142E+12,2020-06-06T05:26:57Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,CPH1803,2020-06-06T05:27:58Z,1.59142E+12,2020-06-06T05:27:58Z,1.59142E+12,4,,Good rbl,2020-06-10T11:58:20Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOG5OHj9wS2enbFhuADcuCo3ZV6CQ3DswEEon36ti-6Kd2FjmsQEtvYyuZh_Y-phs2coxz76jlS8_2GH-mU
com.rblbank.mobank,185,8.0.0,en,HWLLD-H2,2020-06-06T05:29:44Z,1.59142E+12,2020-06-06T05:29:44Z,1.59142E+12,1,,,,,,
com.rblbank.mobank,182,7.0.22,en,sakura_india,2020-06-06T05:30:14Z,1.59142E+12,2020-06-06T05:30:14Z,1.59142E+12,3,,,,,,
com.rblbank.mobank,183,7.0.22,en,whyred,2020-06-06T05:40:47Z,1.59142E+12,2020-06-06T05:40:47Z,1.59142E+12,3,,,,,,
com.rblbank.mobank,,,en,A37f,2020-06-06T05:43:53Z,1.59142E+12,2020-06-06T05:43:53Z,1.59142E+12,5,,Good Experience,2020-06-10T11:59:33Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOFaIT71Rqdfl0UQ_Nk5VxIRSbt7CXE9p6WTp2ladKNp7HQDK0JEyo9IjnVR4hikqTpGEHlPXY-i5E-Kiw8
com.rblbank.mobank,185,8.0.0,en,1610,2020-06-06T05:46:16Z,1.59142E+12,2020-06-06T05:46:16Z,1.59142E+12,5,,Good,2020-06-10T11:59:41Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEvgrx78HRbZk7WkIMp2aiOXAJo49Iydp02nXg9lSi0v948D_UnaVXaQPrc3P81g99z94UaNWGKX63HfKM
com.rblbank.mobank,183,7.0.22,en,1920,2020-06-06T05:51:58Z,1.59142E+12,2020-06-06T05:51:58Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,OnePlus7Pro,2020-06-06T06:00:30Z,1.59142E+12,2020-06-06T06:00:30Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,PNX_sprout,2020-06-06T06:02:44Z,1.59142E+12,2020-06-06T06:02:44Z,1.59142E+12,1,,,,,,
com.rblbank.mobank,,,en,HWLLD-H2,2020-06-06T06:03:47Z,1.59142E+12,2020-06-06T06:03:47Z,1.59142E+12,3,,,,,,
com.rblbank.mobank,183,7.0.22,en,CPH1701,2020-06-06T06:07:30Z,1.59142E+12,2020-06-06T06:07:30Z,1.59142E+12,5,,Good,2020-06-10T11:59:49Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOGTiDftWSYVvqH0erNSITi6Vbr2oXY2TnCtr0W4-9SBZKsuWRIFlMmeqQ0Q423g1_rNYxoRbQC2FBVQFPs
com.rblbank.mobank,182,7.0.22,en,OnePlus2,2018-09-27T10:16:50Z,1.53804E+12,2020-06-06T06:10:54Z,1.59142E+12,2,,Very awful service,2020-06-10T12:05:18Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEDCxX4EOD_M42xtiqKYvRhFS4oMwMNck0xUIbjL42rfXgx5s7yEOBBqs83yn7HrWmI0mpigLcbxqBgagc
com.rblbank.mobank,183,7.0.22,en,sakura_india,2020-06-06T06:29:13Z,1.59142E+12,2020-06-06T06:29:13Z,1.59142E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,land,2020-06-06T06:32:19Z,1.59143E+12,2020-06-06T06:32:19Z,1.59143E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,OP4B9B,2020-06-06T06:35:29Z,1.59143E+12,2020-06-06T06:35:29Z,1.59143E+12,5,,Nice Good service,2020-06-10T12:01:48Z,1.59179E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOFFzx4Q96BOqTF1rUzmOJVr-S_zNC5pqNa277W7pt3xOvlwb4yIIcwx7oFutjPGO-XGkoe21vJVOUBb5VM
com.rblbank.mobank,,,en,K53a48,2020-06-06T06:36:14Z,1.59143E+12,2020-06-06T06:36:14Z,1.59143E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,curtana,2020-06-06T06:42:38Z,1.59143E+12,2020-06-06T06:42:38Z,1.59143E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,begoniain,2019-01-11T05:11:05Z,1.54718E+12,2020-06-06T06:44:52Z,1.59143E+12,1,,Full of bugs in this application version,2020-06-11T04:56:32Z,1.59185E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOG-v5wEJadHb5-NA8-YRtMKCEaUtyTEs_S7kYjTm8O0IebYhSn8cU-_iNn6VkaRUXJU339vxp2wNLcsxzE
com.rblbank.mobank,183,7.0.22,en,a5xelte,2020-06-06T06:47:03Z,1.59143E+12,2020-06-06T06:47:03Z,1.59143E+12,4,,Nice app,2020-06-11T04:58:49Z,1.59185E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHSbwZqDH8Wt5ZiYcG-5RXVndqWN_0TcVD9VvfOgI2Ui0F7uT9_MbXYlc_BdPQ3UXdJY0ax8G2C4SbaCSc
com.rblbank.mobank,183,7.0.22,en,dreamlte,2020-06-06T06:51:29Z,1.59143E+12,2020-06-06T06:51:29Z,1.59143E+12,5,,,,,,
com.rblbank.mobank,182,7.0.22,en,RMX1992L1,2020-06-06T07:07:43Z,1.59143E+12,2020-06-06T07:07:43Z,1.59143E+12,3,,,,,,
